time_s,altitude_m,velocityDown_mps,dynamicPressure_kPa,Mach,deceleration_g,totalDrag_kN,stageId
0,15300,276,7.07667332454546,0.935372873412665,0,53.3595471400392,0
0.441379689091921,15178.034614492,276.640623336545,7.24695519081248,0.937543966496286,0,54.6490006700505,0
0.882759378183842,15055.8057459569,277.193972769344,7.41689606333298,0.93941928551425,0,55.9346524572549,0
1.32413906727576,14933.3518376882,277.660353845972,7.58628217041569,0.940999865977117,0,57.2151120921463,0
1.76551875636768,14810.7111914827,278.04016884996,7.75489644593626,0.942287071236703,0,58.4889418489017,0
2.54681284116593,14593.2823189163,278.501865221554,8.05079430579492,0.943851775083593,0,60.7229173283034,0
3.32810692596418,14375.59702281,278.697509073127,8.34235718637554,0.944514818386532,0,62.9228547821189,0
4.10940101076242,14157.8611151089,278.631720908356,8.62836041524246,0.944291860181033,0.0254073396323366,65.0797772838097,0
4.89069509556067,13940.2767375329,278.310246713788,8.90760181925215,0.943202373800231,0.0583565192638074,67.1843991557082,0
5.56245056369405,13753.4699610229,277.834621429884,9.14139998613148,0.941590464421704,0.0859166970369255,68.9448958464509,0
6.23420603182743,13567.043129899,277.180061185705,9.36863631668054,0.939372138710042,0.112664706725903,70.6536150804031,0
6.90596149996082,13381.1143879245,276.352217835705,9.58865105333819,0.936566550981689,0.13850567348254,72.304506872312,0
7.5777169680942,13195.7981273378,275.357381968009,9.80083821440275,0.933195020242047,0.163346897464108,73.8916599527401,0
8.16585642251379,13034.1386033061,274.354686299464,9.97975702249035,0.929796852384637,0.184205030589213,75.224446761284,0
8.75399587693338,12873.1036968896,273.234234345408,10.1519346347347,0.925999604689761,0.204171894096777,76.500408964336,0
9.34213533135298,12712.761014947,272.00130949619,10.3170919715684,0.92182118273717,0.223194864003853,77.7161907889331,0
9.93027478577257,12553.1751370633,270.661498643653,10.4749974886617,0.917280520682942,0.241226319230361,78.8687554232348,0
10.4697001843647,12407.525205094,269.343692165352,10.6132919645204,0.912814432160442,0.256856761378668,79.8679941204057,0
11.0091255829568,12262.6080066065,267.945565412634,10.745228078379,0.908076135645641,0.271590505298548,80.810059969441,0
11.5485509815489,12118.4655082759,266.471913482523,10.8707364544926,0.903081881876517,0.285405194138425,81.6935270326904,0
12.087976380141,11975.13718466,264.927646111573,10.9897835788308,0.897848310108102,0.29828411186219,82.5173289857598,0
12.5982701801965,11840.3320480546,263.406293290498,11.0964555226264,0.892692396485915,0.309596408852433,83.2410996906405,0
13.1085639802519,11706.3173203752,261.830462831348,11.1973742207034,0.887351856396834,0.320057422919378,83.910591282739,0
13.6188577803073,11573.1196670965,260.204406758457,11.2925919568881,0.881841100088028,0.329667833696168,84.5258465492202,0
14.1291515803627,11440.7636844824,258.532370598342,11.3821849885251,0.876174515785361,0.33843332610506,85.0872273716791,0
14.4489586819143,11358.253783179,257.46293247728,11.4355100733528,0.872550155610597,0.343500625633759,85.4118792707982,0
14.7687657834659,11276.0883812677,256.378111877109,11.4866920811994,0.868873663719585,0.348243642577886,85.7158535437619,0
15.0885728850175,11194.2722329154,255.278918708133,11.5357616867524,0.865148462730815,0.352666577466716,85.9994178502141,0
15.4083799865692,11112.809779575,254.166349448371,11.5827521450303,0.861377929740329,0.356774296455836,86.2628822851938,0
15.6374292434686,11054.6852677248,253.361270697274,11.6150966664571,0.85864949196954,0.359518743946582,86.4389818435741,0
15.866478500368,10996.7456889669,252.551745573338,11.6387682954344,0.855620511353101,0.361107235385446,86.5413933773089,0
16.0955277572674,10938.9917248508,251.740960498388,11.6493259518538,0.852138727161184,0.360956370669385,86.5329290684657,0
16.3245770141668,10881.4235059529,250.930482309746,11.6592596487965,0.848666939058047,0.360700398947678,86.5177612253664,0
16.5536262710662,10824.0408260603,250.12065572266,11.668600846179,0.845206239838659,0.360345312532817,86.4962718211488,0
16.7826755279656,10766.8435364634,249.311733306761,11.6773728744754,0.84175740862817,0.359896059724365,86.4687762790532,0
17.0117247848651,10709.8314063948,248.503921562758,11.6855952945274,0.838321065929282,0.359357100197934,86.4355588774926,0
17.2407740417645,10653.0041592617,247.697417084945,11.6932871666254,0.834897796675799,0.358732826594634,86.3968996228003,0
17.8472114308361,10503.4369697669,245.569776781953,11.7112279020176,0.825901401508372,0.35670008719904,86.2703109384801,0
18.4536488199078,10355.1560494638,243.455717519217,11.7259034108792,0.817009439926703,0.354176259520852,86.1123932428214,0
19.0600862089795,10208.1523382108,241.357945128933,11.737613776515,0.808229435690391,0.35123348420937,85.9277451889339,0
19.6665235980511,10062.4152989017,239.278757480826,11.7466332206177,0.799567496059567,0.347938427661783,85.7206165130191,0
19.7318570747771,10046.7896658893,239.055951998019,11.7474549546909,0.798641572954862,0.347565018116091,85.6971260777842,0
19.797190551503,10031.1785824569,238.833386992919,11.7482486614441,0.797717082305235,0.347188303421969,85.6734246736074,0
19.8625240282289,10015.5820325441,238.611064500612,11.7490146246604,0.796794028881175,0.346808353792087,85.6495167763849,0
19.9278575049548,10000,238.38898651981,11.7497531256259,0.795872417330566,0.346425238730817,85.6254068168655,0
20.0184504818905,9978.42224171833,237.932145864946,11.7359913902104,0.794098613741629,0.669286652461121,106.206065269455,1
20.1090434588262,9956.89772012774,237.220875241705,11.6969585499221,0.791477712268556,0.92095771489138,122.248820083003,1
20.1996364357618,9935.44694186474,236.312587539894,11.6383066929571,0.788202228450529,1.11479696855461,134.605187430489,1
20.2902294126975,9914.08572106905,235.253819084166,11.5646607197371,0.78442810991722,1.26204263866113,143.991527714372,1
20.3808223896332,9892.82578373621,234.081399139208,11.4797034532305,0.78027870016641,1.37199185371625,151.000469654692,1
20.4714153665688,9871.67600105058,232.824824879005,11.3863932702529,0.775852719215091,1.45225685447196,156.117241849312,1
20.5620083435045,9850.64294989045,231.507778944631,11.2871063490514,0.771229365246512,1.50901942429274,159.735890974779,1
20.6526013204401,9829.73129290468,230.149013145611,11.1837216333846,0.766471293568784,1.54726110601992,162.173956544126,1
20.7592865190158,9805.2647535805,228.514862486586,11.0586643159185,0.760760287776815,1.57390965362222,163.873109325662,1
20.8659717175915,9780.97368860815,226.860960031728,10.9317249145028,0.754989583234416,1.5854624292532,164.610005420529,1
20.9726569161672,9756.85949064483,225.201113250467,10.8042668289119,0.749205144819226,1.58581484125566,164.632950691263,1
21.0793421147428,9732.92227590133,223.545569832362,10.6772924196809,0.743441020304687,1.57792704973726,164.130635287206,1
21.2195080582387,9701.74028302024,221.388967522229,10.5123601885547,0.735938439617997,1.55871800855505,162.906811556205,1
21.3596740017346,9670.8584293091,219.263567857431,10.3505420865727,0.728549553535159,1.53277428133609,161.253691235033,1
21.4998399452305,9640.27183611527,217.176936615405,10.1925368150762,0.721299183764137,1.50264038097646,159.333469878878,1
21.6400058887264,9609.97477289117,215.1337239519,10.0387547045452,0.7142024261873,1.47005925799275,157.257248888834,1
21.6896037076428,9599.32229353122,214.421588246349,9.98538708449866,0.711729475366755,1.45817821422125,156.500125515014,1
21.7392015265591,9588.70499063162,213.715260628825,9.93257736895907,0.709276930246846,1.44618148761565,155.735627443049,1
21.7887993454755,9578.12257499725,213.014789120025,9.88032843078564,0.706844933875682,1.43410349637633,154.965948605793,1
21.8383971643918,9567.57475541249,212.320206150752,9.82864166510562,0.704433577579705,1.42197411445175,154.19299327087,1
21.8528960611792,9564.49781116184,212.118274374669,9.81363833126551,0.70373257343347,1.41842245945141,153.966660758155,1
21.8673949579666,9561.42379103749,211.916847710745,9.79868303460318,0.703033337622263,1.41486923416885,153.740228092296,1
21.881893854754,9558.35268771464,211.715926342411,9.78377575121949,0.702335870351282,1.41131500174806,153.513731170053,1
21.8963927515414,9555.28449386636,211.515510374759,9.76891644994814,0.701640171566591,1.40776030179293,153.287204387664,1
21.9008980796632,9554.33168716364,211.453336862869,9.76430889676878,0.701424353064476,1.40665571527747,153.216813503733,1
21.9054034077849,9553.37916046306,211.391212153626,9.75970597167075,0.701208705280111,1.40555114876602,153.14642388934,1
21.9099087359066,9552.42691354474,211.32913624582,9.75510767331564,0.700993228197445,1.40444661713402,153.076036492699,1
21.9144140640284,9551.47494618883,211.267109137584,9.75051400030494,0.700777921798274,1.40334213505864,153.005652249384,1
21.9189193921501,9550.52325837967,211.205076861869,9.74591997062062,0.700562607065109,1.40223642567372,152.935189767828,1
21.9234247202718,9549.57184947758,211.143146812489,9.74133549566293,0.700347640207124,1.40113207352719,152.864813795464,1
21.9279300483936,9548.6207197839,211.081120317135,9.73674224225835,0.700132362236577,1.40955984695862,153.402046242977,1
21.9324353765153,9547.66987154301,211.018211088496,9.73206768681087,0.699914165194717,1.44310671273895,155.540450640273,1
21.9361034734852,9546.89593208456,210.965814009768,9.72815324337749,0.699732614225213,1.47007821740257,157.259716782448,1
21.9397715704551,9546.12218659639,210.912452158171,9.72414996239466,0.699547869380658,1.49674767096572,158.959729209497,1
21.943439667425,9545.34863859755,210.85813635988,9.72005888070645,0.699359966708365,1.52311724907916,160.640626604346,1
21.9471077643949,9544.57529156752,210.802877362839,9.71588102858497,0.699168941994079,1.54918912592914,162.302547556568,1
21.9654482492443,9540.71169006541,210.512805150115,9.69372581087246,0.698168222159906,1.67515894411039,170.332347157636,1
21.9837887340938,9536.85361231371,210.200720226749,9.66955203381215,0.697094668935696,1.79401094055925,177.908433736364,1
22.0021292189433,9533.00145056976,209.867878704402,9.64348092977609,0.695952463478732,1.9060133422529,185.047904937476,1
22.0204697037927,9529.15557450535,209.51548874724,9.61562945878028,0.694745626744483,2.01143124229182,191.767658642742,1
22.0711052633086,9518.57307118642,208.450510024644,9.53040626175446,0.691109485044013,2.27042728098766,208.27711269498,1
22.1217408228246,9508.04754677785,207.267763425463,9.43465165166569,0.687084624851535,2.48650532065618,222.05083394211,1
22.1723763823405,9497.58446221572,205.987337419377,9.33032529223678,0.682737847293488,2.6646322198396,233.405425856684,1
22.2230119418565,9487.18832458754,204.62695307182,9.21915462666816,0.678128055530787,2.80939606766328,242.633347946135,1
22.2755540084042,9476.47541055204,203.147376526987,9.09817167175119,0.67312165949887,2.92881714628634,250.245846522021,1
22.328096074952,9465.84171190648,201.613411378202,8.97289193101864,0.667937381369179,3.02104075402,256.124689011046,1
22.3806381414998,9455.28974846231,200.038111800788,8.8445658139496,0.662618549245808,3.08983775143421,260.510242176629,1
22.4331802080476,9444.82140480087,198.432704856714,8.71425716189746,0.657202405985959,3.13855112264635,263.615598569883,1
22.4926017644719,9433.08479951818,196.59276722777,8.56561529249449,0.650999465084042,3.17312773986773,265.819857996148,1
22.5520233208963,9421.45800023627,194.738118198288,8.41664593090637,0.644750924126433,3.18946770540095,266.861652239481,1
22.6114448773206,9409.94159795307,192.878475903152,8.26822435508971,0.638488950921478,3.19074087797602,266.943038306291,1
22.670866433745,9398.53565920366,191.021854742584,8.12105431492603,0.632240047996959,3.17964835666784,266.236192961293,1
22.7400104388525,9385.40201342433,188.87380397984,7.9521070387375,0.625013384746751,3.1541925207985,264.613818122239,1
22.8091544439599,9372.41619275227,186.746730825935,7.78626525913452,0.61786015659604,3.11808411951481,262.312411459181,1
22.8782984490674,9359.57653169135,184.647039996316,7.62402560766088,0.610801448031053,3.07378708589281,259.489032045771,1
22.9474424541749,9346.88097515182,182.579627655488,7.46574091431924,0.603853337298982,3.02330877581331,256.271635260555,1
23.0322081415642,9331.51022756811,180.094341651592,7.27742308406278,0.595503272500513,2.955349221057,251.939980980114,1
23.1169738289534,9316.34767909694,177.667505380347,7.09563717967932,0.587351858858865,2.88288711016284,247.321315095749,1
23.2017395163427,9301.38825657649,175.30212851485,6.9204869049607,0.579408798841595,2.80773544064875,242.531204017377,1
23.2865052037319,9286.62668463529,172.999902588102,6.7519643230655,0.571679435254505,2.73127043228692,237.657372536838,1
23.4111587221552,9265.26686360857,169.730138997687,6.51596681318682,0.560704189085077,2.61853941841621,230.471960661644,1
23.5358122405785,9244.30605340172,166.597254128644,6.29357616450942,0.550190815207534,2.50744054213582,223.390578536948,1
23.6604657590018,9223.72739792954,163.598411662061,6.08415350288363,0.540129223389926,2.39942294796746,216.505599644404,1
23.7851192774251,9203.51444675791,160.729366808434,5.88698384301346,0.530504714731286,2.29535043293833,209.872085520537,1
23.9036896184495,9184.6127274596,158.115968809028,5.71011546943595,0.521739016021918,2.20044081605893,203.822617895508,1
24.022259959474,9166.01443534388,155.610499002323,5.54301227390963,0.513336296860399,2.10969852181264,198.038782799034,1
24.1408303004984,9147.7070739709,153.208100953508,5.38505808373318,0.50528005244451,2.02315973816771,192.522887218299,1
24.2594006415228,9129.67869676315,150.903925024476,5.23566433776108,0.497553836278227,1.94076602464013,187.271206206794,1
24.3722540380273,9112.76829330752,148.79770693158,5.10091436414162,0.490491886251119,1.86608596367862,182.511195964353,1
24.4851074345318,9096.09099814877,146.772179551216,4.97296344332899,0.483700860292043,1.79491957977427,177.975154176805,1
24.5979608310363,9079.63792601232,144.823540374901,4.8513901098821,0.477167908748583,1.7271166690736,173.653506543446,1
24.7108142275407,9063.40059611411,142.948152950274,4.73580058996278,0.470880752171037,1.66251857585766,169.536140006341,1
24.8276978619881,9046.80221869104,141.079320625308,4.62199988614338,0.464615722985576,1.59882025503556,165.476135075931,1
24.9445814964355,9030.4180845114,139.281716425137,4.51384610333775,0.458589563217045,1.53821047419575,161.612999368687,1
25.0614651308828,9014.2400746746,137.551900289174,4.41098812998368,0.45279067471905,1.48051760370995,157.935792820634,1
25.1783487653302,8998.26044751767,135.886620372719,4.31310013739872,0.447208098666961,1.42557678073783,154.434006697156,1
25.3007893979144,8981.72583125133,134.20804120918,4.21555950322685,0.441580847055334,1.37080458287805,150.942980367946,1
25.4232300304987,8965.39278601689,132.593606745137,4.12282043385136,0.436168485422678,1.31871035500765,147.622652459388,1
25.545670663083,8949.2536539498,131.040198768857,4.03458580103402,0.430960516012096,1.26913430350247,144.462837363382,1
25.6681112956672,8933.30113460297,129.544880485502,3.95058040757653,0.425947055116931,1.22192669923295,141.453991008043,1
25.7967563480602,8916.73368412173,128.033347882726,3.86659558721853,0.420878923235033,1.17472545161256,138.445562129251,1
25.9254014004532,8900.35692222472,126.57989341823,3.78672560240926,0.416005166085606,1.12983375953615,135.584347963446,1
26.0540464528461,8884.16356413966,125.181693125402,3.71071793337931,0.411316287595796,1.08711137568174,132.861408839426,1
26.1826915052391,8868.14666472027,123.836089553796,3.63833872238302,0.406803354300599,1.04642791963965,130.268434028024,1
26.3178886796164,8851.49692359029,122.475901387147,3.5659464900918,0.402240996572395,1.00573722346215,127.675010348373,1
26.4530858539936,8835.0274935464,121.168332424435,3.49709072227694,0.397854575551588,0.96703482605531,125.208323646091,1
26.5882830283708,8818.73143834471,119.910827665595,3.43155651485294,0.393635508768562,0.930200139747778,122.860687412557,1
26.7234802027481,8802.6021442983,118.700982218992,3.36914471858728,0.38957572030977,0.895121295723133,120.624970900647,1
26.865461476996,8785.83612966672,117.479262773171,3.30676082899064,0.385475384856896,0.860059059460537,118.390325740278,1
27.007442751244,8769.2401717041,116.305160858893,3.24741980696668,0.381534114189429,0.826707950928036,116.264749986006,1
27.1494240254919,8752.80767856845,115.176366849082,3.1909386486863,0.377744158096144,0.79496500741989,114.24168059449,1
27.2914052997398,8736.5323642706,114.090705491006,3.1371476061827,0.374098219367569,0.764734706376513,112.315028775195,1
27.4403582884742,8719.62029395261,112.99586392778,3.08343502723229,0.370420565016289,0.734549237421416,110.391247418168,1
27.5893112772086,8702.86807756309,111.944030096612,3.03234207551303,0.366886445908948,0.705836607127773,108.561346357241,1
27.7382642659431,8686.26946932532,110.933117866594,2.98371282652026,0.363488869005091,0.678509064319886,106.819732174151,1
27.8872172546775,8669.81851291013,109.961161063218,2.93740249336608,0.360221245280774,0.652485130965335,105.161211315242,1
28.0433155640501,8652.73066658675,108.982367249441,2.89121274830816,0.356929574329468,0.626529390947457,103.507050043042,1
28.1994138734227,8635.79256193222,108.0423275097,2.84727911347457,0.353767128073979,0.601841804951676,101.933722009857,1
28.3555121827953,8618.9983014348,107.139159001422,2.80546863584997,0.350727601448241,0.578347575020453,100.436459470375,1
28.5116104921679,8602.34226095702,106.271085853369,2.76565771623815,0.3478050493395,0.555977172864335,99.0108305794667,1
28.6750278326969,8585.04753425632,105.398095373783,2.72599774165595,0.344864712171619,0.533691780714678,97.590633260383,1
28.8384451732259,8567.89260288056,104.559936230692,2.68828141231757,0.342040420442765,0.512498689927292,96.2400599632958,1
29.0018625137549,8550.87191851244,103.754910267049,2.65239524054291,0.339326493462559,0.492334079058338,94.9550426143077,1
29.1652798542839,8533.98019052677,102.981414693541,2.61823359597448,0.336717571157866,0.473138550782092,93.7317951419347,1
