time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,velocityDown_mps,stageId,windX_mps,windY_mps,theta_deg,horizontalDrift_m
30.7590154756143,4.29730095580416e-15,70.180250481953,8375.07293111883,2.59330566592011e-16,4.2351895546139,96.8165037963293,1,3.06161699786838e-16,5,-0.0265410021092746,70.180250481953
30.8589304502053,4.32323526089721e-15,70.6037898258864,8365.42618675984,2.597961499282e-16,4.24279310751606,96.5020704600738,1,3.06161699786838e-16,5,-0.00602964417019785,70.6037898258864
30.9588454247963,4.34921585310995e-15,71.0280850958503,8355.79230807923,2.6025710455242e-16,4.25032106781516,96.1904680470523,1,3.06161699786838e-16,5,0.0141531092748765,71.0280850958503
31.061162436137,4.37586852870165e-15,71.4633563203416,8345.97249527104,2.60724392004168e-16,4.2579524510364,95.8814240054235,1,3.06161699786838e-16,5,0.0344184630303591,71.4633563203416
31.1634794474777,4.40256877199577e-15,71.8994043843664,8336.17502738754,2.61186922685674e-16,4.26550615030427,95.577247535517,1,3.06161699786838e-16,5,0.0542152707897978,71.8994043843664
31.2657964588184,4.42931609878923e-15,72.3362213802884,8326.41170272781,2.61644745017246e-16,4.27298295638242,95.2805087541599,1,3.06161699786838e-16,5,0.0734846447561335,72.3362213802884
31.3681134701592,4.45611002976485e-15,72.7737994802643,8316.6800951433,2.62097906930602e-16,4.28038365205519,94.9906090357667,1,3.06161699786838e-16,5,0.0921706803046805,72.7737994802643
31.4742611163295,4.48395584207635e-15,73.2285561061077,8306.60871687283,2.62563160077439e-16,4.28798181255601,94.6951537226424,1,3.06161699786838e-16,5,0.110883158614573,73.2285561061077
31.5804087624998,4.51185077874414e-15,73.6841149935716,8296.57777668442,2.63023500788648e-16,4.29549974689478,94.4083280833619,1,3.06161699786838e-16,5,0.128854899393876,73.6841149935716
31.6865564086701,4.5397943210987e-15,74.14046767214,8286.56274111922,2.63478980931179e-16,4.30293830212308,94.1248965642754,1,3.06161699786838e-16,5,0.14603377630694,74.14046767214
31.7927040548404,4.56778595589722e-15,74.5976057599218,8276.59547545283,2.63929651829315e-16,4.31029831643006,93.851551787879,1,3.06161699786838e-16,5,0.162371661225464,74.5976057599218
31.9049105485467,4.59742706322882e-15,75.081681778448,8266.07146539036,2.64400874180178e-16,4.31799396143058,93.5651643549543,1,3.06161699786838e-16,5,0.178678835801003,75.081681778448
32.0171170422529,4.62712074924928e-15,75.5666164721267,8255.59678255883,2.64866838662156e-16,4.32560373891585,93.2890814631438,1,3.06161699786838e-16,5,0.193949323154829,75.5666164721267
32.1293235359592,4.65686642730976e-15,76.0524002602554,8245.14176915231,2.65327603940132e-16,4.33312860695612,93.0170627993912,1,3.06161699786838e-16,5,0.208140719162616,76.0524002602554
32.2415300296655,4.68666351724411e-15,76.5390236680021,8234.72087364135,2.6578322803072e-16,4.34056951303459,92.7520938032507,1,3.06161699786838e-16,5,0.221215982993401,76.5390236680021
